,ID,incidence,product_cat,product_cat1,product_cat2,brand_1,brand_2,brand_3,quant_1,quant_2,quant_3,total_quantity,item_price_1,item_price_2,item_price_3,total price,creation_hour,creation_week,creation_day,dest_long,dest_lat,zip_code,population_denisty,median_household_income,sex,distance,DOB_year,age,Settlement_size,Labels,Segment K-means PCA,creation_time
2310,P11091478,1,Concentrate,Concentrate,Concentrate,Root 90,Origyn,Origyn,1,1,1,3,60.0,60.0,70.0,310.00,13,15,5,-71.250461,42.3500241,2466.0,4521.0,105893.0,1.0,13.237,1982.0,40.0,0.0,Standard,2.0,2021-04-16
2311,P11094990,1,Flower,No info,No info,Sira Naturals Limited Release,Patriot Care,Patriot Care,1,1,1,3,60.0,105.0,60.0,225.00,18,15,5,-70.8918345,42.1181586,2370.0,1696.0,66329.0,1.0,16.4,1961.0,61.0,0.0,Working Professional,0.0,2021-04-16
2312,P11088692,1,Flower,Flower,Flower,Chroma,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,1,2,1,4,55.0,100.0,50.0,255.00,12,15,5,-70.9082334,42.0973866,2370.0,1696.0,66329.0,0.0,4.8209,1984.0,38.0,0.0,Working Professional,0.0,2021-04-16
2313,P11011683,1,Pre-rolls,Vapes,No info,Patriot Care,Fernway,Nantucket Nuggets,1,1,1,3,11.05,60.0,70.0,152.10,18,15,5,-71.224668,42.318045,2135.0,16236.0,48687.0,1.0,14.637,1986.0,36.0,2.0,Well-Off,1.0,2021-04-16
2314,P11203784,1,Flower,Flower,Flower,Nantucket Nuggets,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,2,1,1,4,100.0,50.0,50.0,200.00,18,15,5,-71.105285,42.121341,2130.0,10618.0,75730.0,0.0,21.572,1988.0,34.0,1.0,Working Professional,0.0,2021-04-16
2315,P11205657,1,Edibles,Edibles,Edibles,Betty's Eddies,The Heirloom Collective,Betty's Eddies,5,2,2,9,50.0,48.0,40.0,193.00,13,15,5,-71.218068,42.315017,2464.0,5227.0,81771.0,0.0,7.5344,1948.0,74.0,0.0,Standard,2.0,2021-04-16
2316,P11098874,1,Flower,Flower,Flower,Berkshire Roots,Nantucket Nuggets,Nantucket Nuggets,4,1,1,6,200.0,70.0,70.0,430.00,13,15,5,-71.105285,42.121341,2130.0,10618.0,75730.0,1.0,0.011597,1983.0,39.0,1.0,Working Professional,0.0,2021-04-16
2317,P11157323,1,Flower,Flower,Flower,Sira Naturals Limited Release,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,1,1,1,3,50.0,50.0,50.0,235.00,9,15,5,-71.187847,42.351098,2122.0,11554.0,50192.0,0.0,7.2261,1956.0,66.0,1.0,Well-Off,1.0,2021-04-16
2318,p11049356,1,Flower,No info,No info,Middlesex Integrative Medicine,Sira Naturals Premium,,4,4,0,8,200.0,180.0,0.0,380.00,10,15,5,-71.0489178,42.1888065,2368.0,3192.0,62152.0,1.0,11.383,1983.0,39.0,1.0,Working Professional,0.0,2021-04-16
2319,P11144693,1,Flower,No info,No info,Nordic Goddess,Patriot Care,Patriot Care,1,1,1,3,85.0,105.0,60.0,494.20,16,15,5,-71.199768,42.38026,2118.0,24075.0,54152.0,0.0,5.465,1994.0,28.0,1.0,Well-Off,1.0,2021-04-16
2320,P11047196,1,Flower,Flower,No info,,Sira Naturals Limited Release,Mayflower (MA),4,2,2,8,200.0,120.0,110.0,580.00,7,15,6,-71.140976,42.377083,2138.0,13251.0,75446.0,1.0,5.3202,1988.0,34.0,1.0,Well-Off,1.0,2021-04-17
2321,P11066847,1,No info,No info,No info,Patriot Care,Jimmy's Choice,Patriot Care,1,1,1,3,55.0,55.0,55.0,165.00,7,15,6,-71.144993,42.343816,2135.0,16236.0,48687.0,0.0,7.3749,2001.0,21.0,2.0,Well-Off,1.0,2021-04-17
2322,P11049053,1,Edibles,Edibles,Vapes,1906,Wicked Sour,Entourage,1,1,3,5,30.0,30.0,300.0,360.00,6,15,5,-71.129333,42.340896,2446.0,22772.0,78814.0,1.0,2.3718,1984.0,38.0,1.0,Well-Off,1.0,2021-04-16
2323,C11051666,1,Flower,Flower,Flower,Nantucket Nuggets,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,1,1,1,3,55.0,50.0,50.0,480.00,12,15,5,-71.138061,42.291817,2131.0,11505.0,66735.0,0.0,21.497,1986.0,36.0,1.0,Working Professional,0.0,2021-04-16
2324,P11044008,1,Edibles,Flower,No info,Sira Naturals Limited Release,Sira Naturals Limited Release,,4,2,0,6,200.0,120.0,0.0,320.00,12,15,5,-71.1071032,42.3616261,2139.0,23355.0,71745.0,1.0,5.0987,1961.0,61.0,1.0,Well-Off,1.0,2021-04-16
2325,C11049627,1,Flower,No info,No info,Betty's Eddies,,,8,0,0,8,400.0,0.0,0.0,400.00,16,15,5,-71.0950422,42.3431964,2215.0,34190.0,35659.0,1.0,5.0359,1969.0,53.0,1.0,Well-Off,1.0,2021-04-16
2326,P11002375,1,No info,Flower,Flower,Patriot Care,Sira Naturals Limited Release,Sira Naturals Limited Release,1,1,1,3,55.0,60.0,60.0,230.00,11,15,5,-71.0837582,42.3381165,2118.0,24075.0,54152.0,0.0,2.3005,1949.0,73.0,1.0,Well-Off,1.0,2021-04-16
2327,p11126721,1,Edibles,No info,No info,Sira Naturals Limited Release,,,2,0,0,2,280.0,0.0,0.0,280.00,16,15,5,-71.2563544,42.2638346,2492.0,2092.0,137839.0,0.0,14.828,1967.0,55.0,0.0,Standard,2.0,2021-04-16
2328,P11115834,1,No info,Flower,Flower,Rythm,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,2,1,1,4,110.0,50.0,50.0,648.89,11,15,5,-71.0706715,42.3395974,2118.0,24075.0,54152.0,1.0,1.8768,1973.0,49.0,1.0,Well-Off,1.0,2021-04-16
2329,p11088972,1,Edibles,Edibles,Edibles,Root 90,Central Ave Compassionate Care,Incredibles,1,1,1,3,60.0,15.0,30.0,641.00,14,15,5,-71.3764184,42.1573629,2054.0,656.0,91341.0,1.0,17.899,1961.0,61.0,0.0,Working Professional,0.0,2021-04-16
2330,P11035158,1,Concentrate,No info,No info,Mayflower (MA),,,8,0,0,8,480.0,0.0,0.0,480.00,6,15,5,-71.085714,42.362874,2124.0,15913.0,48841.0,1.0,4.2984,1994.0,28.0,2.0,Well-Off,1.0,2021-04-16
2331,p11178265,1,Flower,No info,No info,Incredibles,Sira Naturals Reserve,Strane,1,2,1,4,60.0,110.0,55.0,490.00,12,15,5,-71.0742288,42.3524682,2116.0,32724.0,87653.0,1.0,2.7469,1971.0,51.0,1.0,Well-Off,1.0,2021-04-16
2332,P11076902,1,Flower,Flower,No info,Sira Naturals,Root 90,AMP,1,1,1,3,60.0,85.0,55.0,310.00,7,15,6,-71.0831826,42.3680747,2141.0,18612.0,64326.0,0.0,1.0057,1983.0,39.0,0.0,Well-Off,1.0,2021-04-17
2333,P11113842,1,Edibles,Edibles,Flower,Wicked Sour,Cannatini,Entourage,1,1,1,3,35.0,30.0,55.0,265.00,19,15,5,-71.4206945,42.2591036,1702.0,4598.0,53944.0,1.0,17.165,1973.0,49.0,1.0,Working Professional,0.0,2021-04-16
2334,p11085379,1,No info,No info,Flower,Origyn,Sira Naturals Premium,Sira Naturals Top-Shelf,4,4,4,12,180.0,180.0,200.0,575.00,14,15,5,-71.1132681,42.3860718,2143.0,15945.0,68440.0,1.0,5.0817,1975.0,47.0,1.0,Well-Off,1.0,2021-04-16
2335,P11154786,1,No info,Flower,No info,Sira Naturals,Sira Naturals Limited Release,Sira Naturals Reserve,1,1,1,3,60.0,60.0,55.0,175.00,13,15,5,-71.410713,42.2933771,1702.0,4598.0,53944.0,1.0,4.6533,1967.0,55.0,1.0,Working Professional,0.0,2021-04-16
2336,P11082688,1,Flower,Vapes,No info,Central Ave Compassionate Care,Origyn,,1,1,0,2,100.0,65.0,0.0,165.00,7,15,6,-71.108599,42.39433,2145.0,18225.0,55487.0,1.0,1.7962,1998.0,24.0,1.0,Well-Off,1.0,2021-04-17
2337,p11219374,0,Edibles,Flower,Tincture,Nantucket Nuggets,Sira Naturals Top-Shelf,Sira Naturals,2,8,4,14,280.0,400.0,480.0,2720.00,13,15,5,-71.133364,42.395214,2140.0,15262.0,71908.0,0.0,37.152,1952.0,70.0,0.0,Working Professional,0.0,2021-04-16
2338,P11102459,1,Flower,Flower,Flower,Sira Naturals Limited Release,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,2,2,2,6,100.0,100.0,100.0,470.00,12,15,6,-71.112991,42.398116,2144.0,22082.0,78380.0,0.0,1.5521,1973.0,49.0,1.0,Well-Off,1.0,2021-04-17
2339,P11069022,1,Edibles,Edibles,Edibles,Sira Naturals Limited Release,Mindy's Edibles,The Heirloom Collective,3,2,2,7,90.0,30.0,48.0,243.00,11,15,6,-71.1082031,42.3909255,2144.0,22082.0,78380.0,0.0,1.6469,1985.0,37.0,1.0,Well-Off,1.0,2021-04-17
2340,P11135805,1,Edibles,Edibles,Edibles,Strane,Betty's Eddies,Betty's Eddies,2,1,1,4,60.0,20.0,20.0,212.00,7,15,6,-71.1007755,42.3889917,2143.0,15945.0,68440.0,0.0,1.1137,1979.0,43.0,1.0,Well-Off,1.0,2021-04-17
2341,P11209015,0,Edibles,No info,No info,,,,5,0,0,5,250.0,0.0,0.0,250.00,13,15,6,-71.404772,42.293016,1702.0,4598.0,53944.0,0.0,10.318,1980.0,42.0,1.0,Working Professional,0.0,2021-04-17
2342,C11042907,1,Concentrate,No info,No info,,,,2,0,0,2,150.0,0.0,0.0,150.00,11,15,6,-71.0938584,42.3885915,2145.0,18225.0,55487.0,1.0,0.95584,1988.0,34.0,1.0,Well-Off,1.0,2021-04-17
2343,P11037610,1,Flower,Vapes,No info,Betty's Eddies,Entourage,,1,2,0,3,100.0,200.0,0.0,300.00,9,15,6,-70.9836106,42.4242189,2151.0,8833.0,51863.0,1.0,15.07,1951.0,71.0,2.0,Well-Off,1.0,2021-04-17
2344,P11203305,1,Flower,Flower,Flower,Origyn,Sira Naturals Limited Release,Origyn,1,2,3,6,60.0,120.0,195.0,355.00,17,15,6,-71.4118235,42.3644987,1776.0,729.0,170924.0,1.0,11.657,1957.0,65.0,0.0,Standard,2.0,2021-04-17
2345,P11093058,1,Flower,No info,Tincture,The Heirloom Collective,Sira Naturals Reserve,Sira Naturals,1,1,2,4,60.0,55.0,240.0,450.00,6,15,7,-71.2470038,42.3741936,2453.0,8279.0,67382.0,1.0,14.549,1984.0,38.0,1.0,Standard,2.0,2021-04-18
2346,P11085885,1,No info,Flower,No info,Origyn,Sira Naturals Top-Shelf,,4,1,0,5,220.0,50.0,0.0,270.00,12,15,6,-71.0358785,42.3797474,2128.0,8352.0,48704.0,1.0,7.9793,1981.0,41.0,2.0,Well-Off,1.0,2021-04-17
2347,P11081492,1,No info,No info,No info,Good Chemistry Nurseries,,,0,0,0,0,0.0,0.0,0.0,,9,15,7,-71.052229,42.292515,2122.0,11554.0,50192.0,1.0,13.608,1978.0,44.0,1.0,Well-Off,1.0,2021-04-18
2348,P11105449,1,Flower,No info,No info,Jimmy's Choice,Sira Naturals Reserve,Nantucket Nuggets,1,1,1,3,55.0,55.0,70.0,345.00,8,15,6,-71.0237062,42.0733917,2301.0,4908.0,44144.0,1.0,34.328,1969.0,53.0,2.0,Working Professional,0.0,2021-04-17
2349,P11080313,1,Edibles,Edibles,Edibles,Entourage,Wicked Sour,Berkshire Roots,1,1,1,3,60.0,60.0,60.0,620.00,18,15,6,-71.141234,42.48759,1801.0,3075.0,75138.0,0.0,10.775,1987.0,35.0,1.0,Well-Off,1.0,2021-04-17
2350,P11070019,1,Edibles,Vapes,Vapes,Wicked Sour,Rythm,Fernway,1,1,1,3,140.0,100.0,60.0,476.00,12,15,6,-71.241617,42.467768,2131.0,11505.0,66735.0,1.0,14.916,1989.0,33.0,1.0,Well-Off,1.0,2021-04-17
2351,P11110305,1,Flower,Flower,No info,Sira Naturals,Sira Naturals Top-Shelf,Sira Naturals Premium,1,1,1,3,50.0,50.0,45.0,195.00,8,15,6,-71.0997542,42.4239775,2155.0,7072.0,73567.0,0.0,14.942,1960.0,62.0,2.0,Well-Off,1.0,2021-04-17
2352,p11091822,1,Edibles,Edibles,Edibles,Sira Naturals Limited Release,Incredibles,Double Baked,1,1,1,3,10.0,40.0,30.0,640.00,10,15,6,-71.154143,42.218879,2026.0,2412.0,84704.0,1.0,29.453,1978.0,44.0,1.0,Working Professional,0.0,2021-04-17
2353,P11197452,1,Flower,Flower,No info,Sira Naturals Limited Release,Nantucket Nuggets,Sira Naturals Reserve,1,1,1,3,45.0,70.0,55.0,320.00,10,15,6,-71.1177908,42.3085194,2130.0,10618.0,75730.0,1.0,13.473,1991.0,31.0,1.0,Working Professional,0.0,2021-04-17
2354,P11089464,1,Flower,Pre-rolls,Flower,Fernway,Mayflower (MA),Mayflower (MA),2,3,3,8,30.0,45.0,45.0,230.20,8,15,6,-71.1371819,42.4230835,2155.0,7072.0,73567.0,1.0,4.2204,1963.0,59.0,2.0,Well-Off,1.0,2021-04-17
2355,P11021947,1,Pre-rolls,Flower,No info,Origyn,Sira Naturals Limited Release,Mayflower (MA),2,2,2,6,22.1,120.0,110.0,537.41,11,15,6,-71.1695683,42.4286266,2474.0,8620.0,87225.0,1.0,4.197,1998.0,24.0,1.0,Standard,2.0,2021-04-17
2356,P11034030,1,Vapes,Vapes,Vapes,Betty's Eddies,Origyn,Origyn,1,1,1,3,65.0,65.0,65.0,675.00,7,15,6,-71.1580637,42.4103417,2476.0,7897.0,95305.0,0.0,3.3542,1976.0,46.0,0.0,Standard,2.0,2021-04-17
2357,p11161937,1,Edibles,Edibles,Edibles,Wicked Sour,The Heirloom Collective,Chroma,2,2,1,5,20.0,48.0,140.0,548.00,13,15,6,-71.1273749,42.4012022,2144.0,22082.0,78380.0,0.0,3.7858,1991.0,31.0,1.0,Well-Off,1.0,2021-04-17
2358,P11182953,1,Flower,Flower,Flower,,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,1,1,1,3,50.0,50.0,50.0,220.00,14,15,6,-71.087173,42.369956,2132.0,5670.0,83360.0,1.0,9.7105,1981.0,41.0,1.0,Well-Off,1.0,2021-04-17
2359,P11008033,1,Edibles,Edibles,Edibles,Root 90,Wicked Sour,Chroma,1,1,3,5,30.0,30.0,420.0,680.00,16,15,6,-71.125229,42.372846,2138.0,13251.0,75446.0,0.0,4.2279,1981.0,41.0,1.0,Well-Off,1.0,2021-04-17
2360,P11093014,1,Concentrate,Concentrate,Concentrate,Sira Naturals Limited Release,CAC,CAC,1,1,1,3,60.0,65.0,65.0,255.00,7,15,6,-71.1113134,42.3770585,2138.0,13251.0,75446.0,0.0,3.9565,1993.0,29.0,1.0,Well-Off,1.0,2021-04-17
2361,P11074553,1,Flower,No info,No info,1906,Mayflower (MA),Patriot Care,2,2,1,5,140.0,110.0,105.0,355.00,6,16,1,-71.1218059,42.3926674,2140.0,15262.0,71908.0,1.0,0.41926,1950.0,72.0,0.0,Well-Off,1.0,2021-04-19
2362,P11093599,1,Edibles,Edibles,Tincture,Chroma,Chroma,Sira Naturals,1,3,1,5,45.0,30.0,60.0,210.00,6,16,1,-71.1000792,42.378558,2143.0,15945.0,68440.0,0.0,2.8688,1987.0,35.0,1.0,Well-Off,1.0,2021-04-19
2363,P11214683,0,Flower,Flower,No info,,Sira Naturals Top-Shelf,,2,4,0,6,120.0,200.0,0.0,320.00,18,15,7,-71.0052725,42.2496498,2169.0,6137.0,58669.0,0.0,26.105,1987.0,35.0,2.0,Working Professional,0.0,2021-04-18
2364,P11089078,1,Edibles,Edibles,Edibles,253,Betty's Eddies,Chroma,1,1,1,3,60.0,60.0,10.0,156.05,6,16,1,-71.062228,42.414698,2149.0,12128.0,49368.0,1.0,6.5511,1978.0,44.0,2.0,Well-Off,1.0,2021-04-19
2365,P11169615,1,Vapes,Vapes,Flower,Sira Naturals Top-Shelf,Entourage,Entourage,1,1,1,3,100.0,100.0,100.0,300.00,11,15,7,-70.955679,42.486659,2125.0,15611.0,45130.0,1.0,17.24,1994.0,28.0,1.0,Well-Off,1.0,2021-04-18
2366,P11205772,1,No info,No info,No info,,Jimmy's Choice,,4,4,0,8,220.0,220.0,0.0,440.00,6,16,1,-70.8918345,42.1181586,2370.0,1696.0,66329.0,1.0,22.633,1961.0,61.0,0.0,Working Professional,0.0,2021-04-19
2367,P11186781,1,No info,No info,No info,,,,0,0,0,0,0.0,0.0,0.0,,11,16,1,-71.0079044,42.3931094,2128.0,8352.0,48704.0,0.0,0.24091,1980.0,42.0,2.0,Well-Off,1.0,2021-04-19
2368,P11110100,0,No info,Flower,No info,Kalm Fusion,Sira Naturals Limited Release,,2,2,0,4,110.0,120.0,0.0,230.00,9,15,7,-71.008466,42.393124,2128.0,8352.0,48704.0,1.0,14.556,1991.0,31.0,2.0,Well-Off,1.0,2021-04-18
2369,P111132000,1,Flower,Concentrate,Concentrate,Nantucket Nuggets,Origyn,Origyn,1,2,1,4,70.0,140.0,70.0,465.00,17,15,7,-71.086197,42.144835,2072.0,1678.0,74262.0,1.0,19.207,1974.0,48.0,1.0,Working Professional,0.0,2021-04-18
2370,P11216102,1,No info,No info,Flower,Sira Naturals Top-Shelf,Sira Naturals Reserve,Sira Naturals Limited Release,1,1,1,3,55.0,55.0,60.0,170.00,6,16,1,-71.0052725,42.3886546,2128.0,8352.0,48704.0,1.0,2.2668,1981.0,41.0,2.0,Well-Off,1.0,2021-04-19
2371,11172238,1,Flower,Pre-rolls,Flower,Curaleaf,The Heirloom Collective,Sira Naturals Top-Shelf,4,4,1,9,60.0,44.2,50.0,204.20,10,15,7,-71.064786,42.345617,2118.0,24075.0,54152.0,0.0,10.486,1958.0,64.0,1.0,Well-Off,1.0,2021-04-18
2372,P11219454,1,Flower,Flower,Flower,Sira Naturals Limited Release,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,1,1,2,4,50.0,50.0,100.0,200.00,6,16,1,-71.073854940058,42.345757,2116.0,32724.0,87653.0,0.0,1.5859,1983.0,39.0,1.0,Well-Off,1.0,2021-04-19
2373,P11065040,1,No info,Flower,Flower,Wicked Sour,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,2,2,2,6,110.0,100.0,100.0,370.00,7,15,7,-71.1343843,42.2421216,2136.0,6207.0,58890.0,0.0,17.605,1962.0,60.0,1.0,Working Professional,0.0,2021-04-18
2374,P11196878,1,Edibles,Edibles,Pre-rolls,Berkshire Roots,Incredibles,Sira Naturals Prerolls,3,1,1,5,90.0,40.0,15.0,235.00,15,15,7,-71.081681,42.348198,2199.0,19927.0,109716.0,0.0,1.6295,1987.0,35.0,0.0,Standard,2.0,2021-04-18
2375,p11081645,1,Concentrate,Flower,Flower,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,1,3,2,6,75.0,150.0,100.0,475.00,10,15,7,-71.153239,42.245772,2026.0,2412.0,84704.0,1.0,1.8661,1985.0,37.0,1.0,Working Professional,0.0,2021-04-18
2376,p11174486,1,Vapes,Flower,Vapes,Origyn,Origyn,Entourage,1,1,1,3,65.0,70.0,40.0,230.00,6,16,1,-71.0816562,42.3481924,2199.0,19927.0,109716.0,1.0,0.032309,1987.0,35.0,0.0,Standard,2.0,2021-04-19
2377,P11060628,1,Flower,Vapes,Edibles,CAC,Entourage,Central Ave Compassionate Care,2,2,2,6,130.0,130.0,30.0,335.00,6,16,1,-71.124626,42.262969,2136.0,6207.0,58890.0,1.0,4.2165,1977.0,45.0,1.0,Well-Off,1.0,2021-04-19
2378,P11058042,1,Flower,Flower,Flower,Patriot Care,Sira Naturals Top-Shelf,Sira Naturals Limited Release,2,2,2,6,120.0,100.0,120.0,461.06,6,16,1,-71.145953,42.342521,2135.0,16236.0,48687.0,1.0,9.2518,1991.0,31.0,2.0,Well-Off,1.0,2021-04-19
2379,P11195506,1,Flower,Flower,No info,Middlesex Integrative Medicine,Sira Naturals Top-Shelf,,4,4,0,8,200.0,200.0,0.0,400.00,14,15,7,-71.076521,42.278127,2124.0,15913.0,48841.0,0.0,7.0617,1960.0,62.0,2.0,Well-Off,1.0,2021-04-18
2380,p11071083,1,Concentrate,Edibles,No info,Mayflower (MA),Berkshire Roots,,2,1,0,3,120.0,60.0,0.0,180.00,16,15,7,-71.1747753,42.3520083,2135.0,16236.0,48687.0,1.0,3.2233,1983.0,39.0,2.0,Well-Off,1.0,2021-04-18
2381,P11207222,1,Flower,Edibles,Edibles,Nantucket Nuggets,1906,1906,4,1,1,6,200.0,3.0,3.0,236.00,8,15,7,-71.0814,42.298455,2121.0,14884.0,28238.0,0.0,3.3661,1986.0,36.0,1.0,Well-Off,1.0,2021-04-18
2382,p11088972,1,No info,Flower,No info,Nantucket Nuggets,Cresco ,Cresco ,1,1,1,3,55.0,55.0,55.0,440.00,19,15,7,-71.2629438,42.3679189,2453.0,8279.0,67382.0,1.0,14.733,1970.0,52.0,1.0,Standard,2.0,2021-04-18
2383,p11219374,1,Flower,Flower,Flower,Wicked Sour,Sira Naturals Top-Shelf,Sira Naturals Top-Shelf,1,2,1,4,50.0,100.0,50.0,200.00,15,15,7,-71.2381739,42.4092206,2451.0,3155.0,81334.0,1.0,8.1896,1982.0,40.0,0.0,Standard,2.0,2021-04-18
2384,P11110637,1,No info,No info,Flower,Sira Naturals Limited Release,Sira Naturals Reserve,Patriot Care,1,1,1,3,55.0,55.0,60.0,170.00,14,15,7,-71.1334095,42.4232584,2155.0,7072.0,73567.0,1.0,11.308,1956.0,66.0,2.0,Well-Off,1.0,2021-04-18
2385,P11026397,1,Edibles,Edibles,Tincture,Farm to Fam,The Heirloom Collective,Farm to Fam,1,2,1,4,10.0,48.0,45.0,163.00,12,15,7,-71.114895,42.400188,2215.0,34190.0,35659.0,0.0,4.3599,1994.0,28.0,1.0,Well-Off,1.0,2021-04-18
2386,p11098243,1,No info,No info,No info,Cresco ,Jimmy's Choice,Sira Naturals Reserve,1,2,1,4,55.0,110.0,55.0,215.00,19,15,7,-71.4206945,42.2591036,1702.0,4598.0,53944.0,1.0,36.184,1973.0,49.0,1.0,Working Professional,0.0,2021-04-18
2387,P11198883,1,No info,No info,No info,Berkshire Roots,,,0,0,0,0,0.0,0.0,0.0,,9,16,1,-71.404772,42.293016,1702.0,4598.0,53944.0,0.0,10.212,1980.0,42.0,1.0,Working Professional,0.0,2021-04-19
2388,P11203046,1,Edibles,Edibles,Pre-rolls,Nantucket Nuggets,Mindy's Edibles,The Heirloom Collective,2,1,1,4,60.0,15.0,11.05,172.05,12,16,1,-71.11147,42.384221,2143.0,15945.0,68440.0,0.0,1.6461,1988.0,34.0,1.0,Well-Off,1.0,2021-04-19
2389,P11096783,1,Vapes,No info,No info,Origyn,,,3,0,0,3,300.0,0.0,0.0,300.00,11,16,1,-71.1066247,42.3924002,2144.0,22082.0,78380.0,0.0,1.2146,1989.0,33.0,1.0,Well-Off,1.0,2021-04-19
2390,P11183499,1,Flower,Vapes,Vapes,Betty's Eddies,Entourage,Entourage,1,1,1,3,65.0,65.0,65.0,195.00,6,16,2,-71.100026,42.38179,2143.0,15945.0,68440.0,0.0,1.8283,1981.0,41.0,1.0,Well-Off,1.0,2021-04-20
2391,P11168879,1,Flower,Flower,Edibles,,Mayflower (MA),Incredibles,1,1,2,4,50.0,55.0,60.0,243.00,17,16,1,-71.03681,42.332409,2127.0,15744.0,68724.0,1.0,19.566,1993.0,29.0,1.0,Well-Off,1.0,2021-04-19
2392,P11062124,1,Edibles,Edibles,Edibles,Entourage,1906,Incredibles,1,1,1,3,30.0,45.0,40.0,515.00,18,16,1,-71.083947,42.383925,2114.0,26694.0,80500.0,0.0,2.1084,1987.0,35.0,0.0,Well-Off,1.0,2021-04-19
2393,P11117949,1,Concentrate,Concentrate,Concentrate,Wicked Sour,Origyn,Origyn,1,1,1,3,60.0,60.0,60.0,180.00,10,16,1,-71.05704,42.365219,2113.0,68665.0,66636.0,0.0,3.7751,1989.0,33.0,0.0,Well-Off,1.0,2021-04-19
2394,P11217178,1,Edibles,Edibles,Edibles,Sira Naturals Top-Shelf,1906,1906,1,1,1,3,20.0,3.0,3.0,151.00,6,16,2,-71.0123071,42.3850941,2128.0,8352.0,48704.0,0.0,5.9368,1981.0,41.0,2.0,Well-Off,1.0,2021-04-20
2395,P11031899,1,Flower,No info,No info,,Patriot Care,,1,1,0,2,60.0,105.0,0.0,165.00,6,16,2,-70.9697492,42.4580152,1905.0,7094.0,42490.0,0.0,0.76378,1974.0,48.0,1.0,Well-Off,1.0,2021-04-20
2396,P11033571,1,Flower,Flower,Edibles,Sira Naturals Top-Shelf,Sira Naturals Limited Release,Wicked Sour,2,2,2,6,120.0,120.0,60.0,370.00,17,16,1,-70.976310540086,42.456520362232,1905.0,7094.0,42490.0,0.0,9.9291,1983.0,39.0,1.0,Well-Off,1.0,2021-04-19
2397,P11041146,1,No info,Vapes,No info,Wicked Sour,Entourage,Ozone,2,1,1,4,90.0,55.0,55.0,200.00,12,16,1,-71.0322728,42.4008258,2150.0,15907.0,47291.0,0.0,12.468,1994.0,28.0,1.0,Well-Off,1.0,2021-04-19
2398,P11056966,1,No info,No info,No info,The Heirloom Collective,Jimmy's Choice,,4,4,0,8,220.0,220.0,0.0,440.00,8,16,1,-70.8918345,42.1181586,2370.0,1696.0,66329.0,1.0,38.337,1959.0,63.0,0.0,Working Professional,0.0,2021-04-19
2399,p11193181,1,Concentrate,Concentrate,Concentrate,Entourage,Origyn,Origyn,1,1,1,3,60.0,60.0,60.0,500.00,6,16,2,-71.115536,42.498829,2118.0,24075.0,54152.0,1.0,9.9402,1993.0,29.0,1.0,Well-Off,1.0,2021-04-20
2400,P11070975,1,Flower,No info,Vapes,Entourage,Curaleaf,Origyn,4,4,1,9,280.0,220.0,65.0,589.00,17,16,1,-71.128305,42.432145,2155.0,7072.0,73567.0,1.0,10.431,1966.0,56.0,2.0,Well-Off,1.0,2021-04-19
2401,P11104739,1,Flower,Flower,No info,Origyn,Sira Naturals Limited Release,Jimmy's Choice,2,2,4,8,120.0,120.0,220.0,475.00,7,16,1,-71.1639985,42.4795706,1801.0,3075.0,75138.0,1.0,6.4801,1952.0,70.0,1.0,Well-Off,1.0,2021-04-19
2402,P11163668,1,Flower,Concentrate,No info,Sira Naturals Top-Shelf,Nantucket Nuggets,Patriot Care,1,1,1,3,70.0,70.0,105.0,235.00,6,16,2,-71.218948,42.180521,2113.0,68665.0,66636.0,0.0,47.062,1963.0,59.0,0.0,Working Professional,0.0,2021-04-20
2403,P11113842,1,Flower,Concentrate,No info,1906,Nantucket Nuggets,,4,1,0,5,280.0,70.0,0.0,330.00,19,16,1,-71.1629077,42.4311107,2474.0,8620.0,87225.0,0.0,7.5011,1998.0,24.0,1.0,Standard,2.0,2021-04-19
2404,P11148208,1,Flower,Flower,Flower,Entourage,Nantucket Nuggets,Root 90,1,1,1,3,70.0,70.0,85.0,228.00,11,16,1,-71.1670155,42.4241139,2474.0,8620.0,87225.0,1.0,1.4907,1956.0,66.0,1.0,Standard,2.0,2021-04-19
2405,p11190573,1,Flower,Flower,Edibles,Sira Naturals Limited Release,Sira Naturals Top-Shelf,Chroma,1,3,2,6,55.0,150.0,20.0,280.00,6,16,2,-71.1665513,42.4169141,2476.0,7897.0,95305.0,0.0,1.2309,1960.0,62.0,0.0,Standard,2.0,2021-04-20
2406,P11056018,1,Flower,No info,No info,Sira Naturals Limited Release,Sira Naturals Reserve,Good Chemistry Nurseries,1,1,1,3,70.0,55.0,60.0,185.00,6,16,1,-71.0239848,42.2740125,2171.0,7215.0,64812.0,0.0,29.04,1989.0,33.0,0.0,Working Professional,0.0,2021-04-19
